entity_id,sample_id,sample_thickness,depth_sample,mineralogy,arag_corr,lin_interp_age,lin_interp_age_uncert_pos,lin_interp_age_uncert_neg,lin_reg_age,lin_reg_age_uncert_pos,lin_reg_age_uncert_neg,Bchron_age,Bchron_age_uncert_pos,Bchron_age_uncert_neg,Bacon_age,Bacon_age_uncert_pos,Bacon_age_uncert_neg,OxCal_age,OxCal_age_uncert_pos,OxCal_age_uncert_neg,copRa_age,copRa_age_uncert_pos,copRa_age_uncert_neg,StalAge_age,StalAge_age_uncert_pos,StalAge_age_uncert_neg,d18O_measurement,d18O_precision,d13C_measurement,d13C_precision,Mg_Ca_measurement,Mg_Ca_precision,Sr_Ca_measurement,Sr_Ca_precision,year_CE
889,499281,0.2,15.1,calcite,not applicable,21156.4451842251,78.6299078684788,81.1429489894472,19797.595843526,173.141149886575,172.051747673613,,,,21327.498155,511.921705949997,283.048741000002,,,,21192.8626039073,75.8981317881698,81.8672174322164,21112.9188867123,81.5247608168938,85.4485998456112,-9.01,0.2,-5.8,0.2,1.78793553588421,0.487279167918607,0.010652904368421,0.0051662790537573,-19206.4451842251
889,499282,0.2,15.4,calcite,not applicable,21164.5137264212,77.4426843384099,80.22330459351,19825.2711662544,172.221252481646,171.497468709043,,,,21336.182422,512.833787,279.576879499997,,,,21204.0898306109,75.0109960579648,82.56764640857,21122.1805789935,79.7899204300811,83.0275224206525,-9.09,0.2,-5.88,0.2,1.66547395019999,0.464174086990501,0.0143847304947368,0.0045934796919485,-19214.5137264212
889,499283,0.2,15.7,calcite,not applicable,21172.611732825,75.8100540013729,78.5105604997989,19852.8085515008,171.295378123894,170.664394892883,,,,21345.220315,510.949287199997,277.4722435,,,,21214.5116463786,75.1445734677764,83.3082834072811,21131.4606157742,78.1227174095293,80.3659211506856,-8.88,0.2,-5.84,0.2,1.724329312,0.441531611080842,0.0160060577083333,0.0041619672619988,-19222.611732825
889,499284,0.2,16.0,calcite,not applicable,21180.5269049194,74.5515441586213,76.8706001633254,19880.5237319486,170.191708564795,170.267202979139,,,,21353.6207,511.159737500006,276.111647500002,,,,21225.1409118957,74.599776705556,82.9554391004094,21140.7526275946,76.5020886936618,77.562314236271,-8.84,0.2,-5.71,0.2,1.83885508665263,0.510830667351241,0.0152107080315789,0.0043341291060302,-19230.5269049194
889,499285,0.2,16.3,calcite,not applicable,21188.5078795436,73.5386143879878,76.2230435997117,19908.3240621058,169.002889296331,169.145086481538,,,,21362.93386,513.157999500003,274.428043999997,,,,21235.6431451161,74.1187440722606,84.5628007777923,21150.0502449946,74.9069712209021,74.7152198779513,-8.96,0.2,-5.75,0.2,1.94475554046315,0.483161088310377,0.0077649293368421,0.0023601328535085,-19238.5078795436
889,499286,0.2,16.6,calcite,not applicable,21196.2765887289,73.0228751027826,75.8960329817419,19935.9411511002,167.997311190542,168.509828543381,,,,21372.459252,514.867161000002,276.360822000002,,,,21244.8351675267,75.0669979793383,84.521591196346,21159.3470985146,73.3163019296771,71.9231562762834,-8.93,0.2,-5.35,0.2,1.895475432375,0.453018712348505,0.0106973015833333,0.004489038042188,-19246.2765887289
889,499287,0.2,16.9,calcite,not applicable,21204.2386399188,72.1610814168816,75.5971758766136,19963.6210064037,167.158722425636,167.750778524605,,,,21379.35031,513.3157445,273.216829000001,,,,21254.4778667665,75.3062819755141,84.8994877476434,21168.6368186945,71.7090177584178,69.2846416318098,-8.92,0.2,-5.35,0.2,1.8002984146421,0.424678817891201,0.0139943055578947,0.0042298000323822,-19254.2386399188
889,499288,0.2,17.2,calcite,not applicable,21212.0874790989,71.6460908595182,74.9045170812242,19991.2829800895,166.508045345698,167.754708991979,,,,21388.57515,515.544813100005,274.234543299997,,,,21263.2829998753,75.5693804467519,85.1342617355622,21177.9136988834,70.0663182768367,66.8905449051817,-9.15,0.2,-6.18,0.2,1.85597879376842,0.478121917174179,0.0156210954421052,0.0037630942961131,-19262.0874790989
889,499289,0.2,17.5,calcite,not applicable,21220.1684866347,70.4945226987147,74.7640122656485,20018.8660140042,165.894309209172,167.436556086501,,,,21399.169375,516.379225000004,277.288062999996,,,,21271.9379889469,75.239167634074,85.8499262882397,21187.1797375829,68.3957061433575,64.7428126432023,-9.32,0.2,-6.69,0.2,1.857672445125,0.417548856535838,0.0151175288645833,0.0036184247245918,-19270.1684866347
889,499290,0.2,17.8,calcite,not applicable,21227.816835768,69.7385008338897,74.4954237148522,20046.6446960916,165.297294246608,166.485499156566,,,,21409.58889,516.735792000003,278.7873655,,,,21280.3152225552,76.0765223635135,84.6787686676362,21196.441904361,66.721653751043,62.7860220934272,-9.09,0.2,-6.7,0.2,1.79084996066315,0.408804031148105,0.0117055543789473,0.0029239825588277,-19277.816835768
