depth_sample,year_CE,d18O_measurement,d18O_z,Mg_Ca_measurement,Mg_Ca_z
25.0000000000001,1459.758669509107,-5.96837488978763,0.03695760693679138,22.9569723512148,-0.18744271505366963
24.9000000000001,1462.896355958761,-5.46933096796774,1.7023495704817995,,
24.7000000000001,1469.313704051963,-5.59745638993701,1.2747738827641841,26.768545883737,1.085704525192842
24.6000000000001,1472.590738075006,-5.47405386162527,1.6865884945563674,27.2393239726315,1.2429544954558955
24.5000000000001,1475.911593668674,-5.75410398338487,0.7520149995673541,,
24.4000000000001,1479.274957022714,-5.88472569829541,0.3161087701453437,27.38977159805,1.2932072263736847
24.3000000000001,1482.679514326875,-5.63500188430708,1.1494783689680945,,
24.2000000000001,1486.123951770903,-6.04810354556052,-0.22911008126228066,27.2594913110083,1.2496908186511486
24.1000000000001,1489.606955544547,-5.77893520343969,0.6691491183970008,,
24.0000000000001,1493.127211837555,-5.82025195187605,0.5312683071153064,25.8313724547523,0.7726685166877953
23.9000000000001,1496.683124100703,-6.01704986660799,-0.12547882736893132,,
23.8000000000001,1500.271964828891,-5.87773736879208,0.3394299795310998,25.6026593647922,0.6962734434178136
23.7000000000001,1503.890723778045,-5.75918417190411,0.7350615716959512,26.1339893610855,0.8737490483534417
23.6000000000001,1507.536390704095,-6.15397958451059,-0.5824359042808456,,
23.5000000000001,1511.205955362969,-5.92089711785313,0.1953987708696045,27.9938404063684,1.4949791532872025
23.4000000000001,1514.896407510594,-6.19793750413237,-0.7291307398883045,,
23.3000000000001,1518.6047369029,-6.24201601078297,-0.8762279943208859,26.0924290254285,0.8598670056238569
23.2000000000001,1522.327933295813,-6.01771571296773,-0.12770086660832966,26.3470409630156,0.9449128490024394
23.1000000000001,1526.0629864452621,-5.9631926276218,0.05425167142010029,,
23.0000000000001,1529.806886107176,-5.87252797185583,0.3568145972234834,25.5044543030314,0.6634708482974033
22.9000000000001,1533.556622037483,-6.12115096196365,-0.4728813705545385,,
22.8000000000001,1537.3091839921099,-6.01367741795254,-0.1142244093854936,24.9873261540389,0.49073896469973183
22.7000000000001,1541.061561726986,-5.74412871750838,0.7853041087991616,,
22.6000000000001,1544.81074499804,-6.27661374992609,-0.9916863622249739,24.9514484433092,0.47875504047207706
22.5000000000001,1548.553723561198,-6.39690016446844,-1.3931019878715916,,
22.4000000000001,1552.28748717239,-6.39982608832939,-1.4028662788907076,23.9920910031523,0.1583090968416818
22.3000000000001,1556.0090255875439,-6.47798061154371,-1.6636808268390466,,
22.2000000000001,1559.715328562587,-6.10502330984697,-0.41906073262747895,23.5581497949687,0.013363434134603783
22.1000000000001,1563.403385853449,-6.45441027337704,-1.585022716711863,,
22.0000000000001,1567.070187216056,-6.38779887578156,-1.3627294848226446,22.3062706833179,-0.40479101638856346
21.9000000000001,1570.713310589712,-6.55294708072947,-1.9138563121190122,,
21.8000000000001,1574.332686647212,-6.58610530972846,-2.024510796996663,21.0296482336726,-0.8312102720410035
21.7000000000001,1577.928834244726,-6.16585603565571,-0.6220695826560665,,
21.6000000000001,1581.5022722384251,-6.36103767790392,-1.2734229490016462,,
21.5,1585.053519484479,-6.04641063124433,-0.22346054667448265,20.9696036312593,-0.8512664559770917
21.4,1588.583094839058,-5.90403485029211,0.25167094182573896,,
21.3,1592.091517158332,-6.23888765719026,-0.8657881618640011,20.9492970417955,-0.8580492920194934
21.2,1595.579305298471,-6.05917803154014,-0.26606746946889875,,
21.1,1599.046978115645,-6.60198160658665,-2.0774926209252333,,
21.0,1602.495054466024,-5.85102867183658,0.42856131110656615,20.2529714128068,-1.0906369740609432
20.9,1605.92405320578,-6.05395861633627,-0.24864941916336558,,
20.8,1609.3344931910801,-5.63700878894365,1.1427809968386913,20.4134596074653,-1.0370304778519075
20.7,1612.7268932780971,-6.26416270273729,-0.9501351619812588,,
20.6,1616.101772322999,-6.18501703508397,-0.6860130013935274,19.907210292717,-1.206128597683269
20.5,1619.459649181957,-6.10701342869198,-0.42570208779896734,,
20.4,1622.801042711141,-6.21620456906229,-0.7900909516085527,20.8099754593205,-0.9045856861678302
20.3,1626.126471766722,-6.42201431987839,-1.4769120710370696,,
20.2,1629.436455204869,-6.66072221106032,-2.273519716631517,20.1623964675568,-1.120890946756627
20.1,1632.7315118817519,-6.37211811018633,-1.3104001810024593,,
20.0,1636.012160653542,-6.21485622351329,-0.7855912998881235,21.1641767561181,-0.7862748626557376
19.9,1639.279353358201,-6.3352031207148,-1.1872087661545643,,
19.8,1642.5357737608629,-5.88694021734032,0.3087185544563909,19.0846511355238,-1.4808809832753265
19.7,1645.784538608455,-6.10320671017065,-0.41299843957141075,20.4362024721022,-1.0294338736933597
19.6,1649.0287646479019,-5.83333871623141,0.487595613724424,,
19.5,1652.271568626131,-6.39137148447508,-1.374651869901259,20.8742451896171,-0.883118218976044
19.4,1655.516067290068,-5.71265097909558,0.890350519127287,,
19.3,1658.76537738664,-5.54312797753835,1.456076765025401,20.0497305821856,-1.1585237668521522
19.2,1662.022615662773,-5.92834720574878,0.17053659748840494,20.8310101112057,-0.8975596616746164
19.1,1665.2908988653921,-5.78848181904727,0.6372904858863826,,
19.0,1668.573343741426,-5.75433926407322,0.7512298290634707,20.8704119779666,-0.8843985938113901
18.9,1671.873067037799,-5.7904632631248,0.6306780798462517,21.1836098235395,-0.7797838016947001
18.8,1675.193185501438,-5.61684741305154,1.2100628370067568,20.8535140933006,-0.8900428494042468
18.7,1678.536815879269,-5.86965723203442,0.366394729991297,,
18.6,1681.9070749182201,-5.94095139128267,0.12847434930266985,21.1707128036067,-0.7840916827298535
18.5,1685.307079365215,-5.91748116010183,0.20679838588961763,20.2147656430035,-1.1033985199084873
18.4,1688.739945967181,-5.8399598,0.4654999639909158,20.394894902863,-1.0432314870227228
18.3,1692.208791471046,-6.03349592097414,-0.18036202617341549,22.3858620032352,-0.3782058099283767
18.2,1695.716732623734,-5.89006106269633,0.2983037782250479,,
18.1,1699.266886172172,-5.80775034850266,0.5729882216942573,20.4521542660886,-1.024105632661807
18.0,1702.862368863287,-5.67542381542341,1.014583710825355,20.8345429280982,-0.8963796251257717
17.9,1706.503879009364,-5.61026431058655,1.2320317368591096,,
17.8,1710.1824411841221,-6.2686281291801,-0.9650370273011225,20.8471749171309,-0.8921602700907498
17.7,1713.88666152664,-5.5144463463954,1.5517921037327433,,
17.6,1717.605146175998,-5.65355120349526,1.087576228185433,,
17.5,1721.326501271274,-6.15363244409094,-0.5812774393846134,21.2554034782599,-0.7558031825108936
17.4,1725.039332951546,-5.84836848755256,0.43743878528158286,,
17.3,1728.732247355894,-6.1980908653251,-0.7296425315096929,21.4499448415024,-0.6908221982500211
17.2,1732.393850623396,-5.80181988556421,0.5927791556901661,,
17.1,1736.012748893131,-5.94857224559389,0.10304230019771654,,
17.0,1739.577548304179,-5.79685997043509,0.6093312114005695,21.3818929291921,-0.71355299528492
16.9,1743.076854995616,-5.60298061723384,1.2563386241773529,21.5369531702448,-0.6617595518989364
16.7,1749.833414775979,-5.84999167301245,0.43202194740008604,22.2887890247507,-0.41063026497444555
16.6,1753.067880143061,-5.78058517497174,0.6636428909700977,23.0921360677949,-0.14229513721551018
16.5,1756.191277346849,-6.17942406799629,-0.6673483467751018,,
16.4,1759.192212526421,-5.48881011539817,1.6373444393321313,22.5097595550692,-0.3368213725444875
16.3,1762.059291820857,-5.37262270990264,2.02508099500796,22.0277847871983,-0.4978112735256812
16.2,1764.781121369234,-5.37109962483744,2.0301637813449407,,
16.1,1767.346307310633,-5.38266249753068,1.9915765660381366,22.5248477415437,-0.3317815949286472
16.0,1769.743455784131,-5.52889361064552,1.5035791975628436,22.9070822757508,-0.2041070693815407
15.9,1771.9644679132489,-5.39553629260963,1.9486145862856878,,
15.8,1774.014424759278,-6.1421451,-0.5429422754941032,22.2607374984931,-0.42000007587664584
15.7,1775.901702367948,-5.6319221,1.159756117699627,,
15.6,1777.634676784991,-6.1619748,-0.6091172584476646,23.6124276316406,0.03149339473375133
15.5,1779.22172405614,-5.9123185,0.2240270350488912,,
15.4,1780.671220227124,-6.020545,-0.13714266457457233,22.9699223601709,-0.18311713454920114
15.3,1781.991541343677,-6.1537567,-0.5816921018688621,,
15.2,1783.191063451529,-5.8789005,0.33554841864733126,23.8425200958406,0.10834920855925717
15.1,1784.278162596413,-6.0655323,-0.28727271246367975,,
15.0,1785.26121482406,-5.6222139,1.1921539840067172,22.4135041158044,-0.3689727519716611
14.9,1786.148596180201,-6.3986026,-1.398783296327116,,
14.8,1786.948682710569,-6.1608885,-0.6054920959902174,22.5058217659201,-0.338136678505417
14.7,1787.669850460894,-5.81777712844477,0.5395272015200637,22.7398821452205,-0.259955496005662
14.6,1788.320475476909,-5.80006277430951,0.5986429260612373,,
14.5,1788.908933804344,-5.64803232535945,1.1059936357387485,23.3088775061439,-0.06989885213098983
14.4,1789.443601488933,-5.60272268077492,1.2571994007282898,,
14.3,1789.932854576406,-5.65270347089308,1.0904052518468321,23.8587013734581,0.11375410204133264
14.2,1790.385069112494,-5.82969378905994,0.4997593375043591,23.4967115458267,-0.0071582576741215835
14.1,1790.808621142931,-5.99671333710379,-0.05761247067795863,,
14.0,1791.211886713446,-5.57066374064181,1.3641853771584795,22.8903859181891,-0.20968401060292122
13.9,1791.601964772489,-5.66628768852629,1.0450724747339608,,
13.8,1791.980845879372,-5.6349442294885,1.1496707726170001,22.6501474272712,-0.2899288147772008
13.7,1792.349243496126,-5.80482134632573,0.5827627855620547,22.6038424317751,-0.3053956755690684
