sample_id,age_BP,d18O_measurement,d13C_measurement,Mg_Ca_measurement,Sr_Ca_measurement,U_Ca_measurement,P_Ca_measurement,Ba_Ca_measurement,year_CE
104581,1974.899015,-3.57,-8.54,,,,,,-24.899014999999963
104580,1974.643728,-3.51,-8.76,,,,,,-24.64372800000001
104579,1974.387847,-3.51,-8.67,,,,,,-24.387846999999965
104578,1974.16419,-3.56,-8.83,,,,,,-24.164189999999962
104577,1973.920573,-3.85,-9.02,,,,,,-23.920573000000104
104576,1973.708402,-3.76,-8.86,,,,,,-23.708401999999978
104575,1973.434465,-3.9,-8.92,,,,,,-23.434465000000046
104574,1973.209392,-3.73,-8.84,,,,,,-23.20939199999998
104573,1972.98101,-3.81,-8.83,,,,,,-22.98100999999997
104572,1972.739155,-3.97,-8.91,,,,,,-22.739154999999982
104571,1972.455042,-4.07,-8.99,,,,,,-22.45504200000005
104570,1972.154518,-3.7,-8.74,,,,,,-22.154518000000053
104569,1971.885879,-3.97,-8.82,,,,,,-21.88587899999993
104568,1971.662165,-3.71,-8.78,,,,,,-21.66216499999996
104567,1971.419758,-3.68,-8.75,,,,,,-21.419758
104566,1971.200327,-3.84,-8.89,,,,,,-21.200327000000016
104565,1970.94531,-4.0,-8.97,,,,,,-20.945310000000063
104564,1970.687457,-3.76,-8.94,,,,,,-20.687456999999995
104563,1970.394947,-3.66,-8.88,,,,,,-20.394947000000002
104562,1970.144041,-3.59,-8.88,,,,,,-20.144041000000016
104561,1969.883586,-3.59,-8.83,,,,,,-19.883585999999923
104560,1969.638493,-3.76,-9.14,,,,,,-19.638492999999926
104559,1969.389016,-3.68,-9.18,,,,,,-19.389016000000083
104558,1969.13911,-3.73,-9.13,,,,,,-19.139110000000073
104557,1968.874831,-3.82,-9.25,,,,,,-18.874831000000086
104556,1968.60668,-3.6,-9.25,,,,,,-18.606680000000097
104555,1968.343531,-3.52,-9.2,,,,,,-18.343530999999984
104554,1968.104633,-3.77,-9.35,,,,,,-18.10463299999992
104553,1967.828334,-3.61,-9.24,,,,,,-17.82833400000004
104552,1967.592272,-3.77,-9.26,,,,,,-17.592272000000094
104551,1967.29114,-3.73,-9.12,,,,,,-17.29114000000004
104550,1967.039905,-3.85,-8.95,,,,,,-17.03990500000009
104549,1966.823406,-3.89,-8.83,,,,,,-16.823405999999977
104548,1966.604784,-3.88,-8.71,,,,,,-16.60478400000011
104547,1966.343327,-4.15,-8.64,,,,,,-16.343327000000045
104546,1966.092129,-4.21,-8.48,,,,,,-16.092129000000114
104545,1965.834978,-4.2,-8.54,,,,,,-15.834978000000092
104544,1965.557626,-4.44,-8.66,,,,,,-15.557626000000027
104543,1965.341632,-4.11,-8.48,,,,,,-15.34163199999989
104542,1965.052642,-4.17,-8.63,,,,,,-15.052642000000105
104541,1964.807725,-3.84,-8.55,,,,,,-14.807724999999891
104540,1964.511108,-3.8,-8.7,,,,,,-14.511107999999922
104539,1964.237608,-3.8,-8.66,,,,,,-14.23760799999991
104538,1963.947025,-3.66,-8.55,,,,,,-13.94702499999994
104537,1963.674437,-3.55,-8.55,,,,,,-13.674436999999898
104536,1963.413275,-3.48,-8.53,,,,,,-13.413275000000112
104535,1963.141433,-3.61,-8.6,,,,,,-13.141433000000006
104534,1962.884469,-3.57,-8.61,,,,,,-12.884469000000081
104533,1962.610406,-3.68,-8.8,,,,,,-12.610406000000012
104532,1962.291038,-3.54,-8.73,,,,,,-12.291038000000071
104531,1962.032865,-3.44,-8.66,,,,,,-12.032864999999902
104530,1961.762685,-3.4,-8.75,,,,,,-11.76268499999992
104529,1961.491899,-3.4,-8.71,,,,,,-11.491899000000103
104528,1961.217103,-3.44,-8.72,,,,,,-11.217102999999952
104527,1960.99832,-3.44,-8.72,,,,,,-10.998319999999921
104526,1960.728016,-3.45,-8.66,,,,,,-10.728016000000025
104525,1960.524164,-3.49,-8.66,,,,,,-10.524163999999928
104524,1960.254638,-3.61,-8.62,,,,,,-10.254638000000114
104523,1959.956946,-3.63,-8.46,,,,,,-9.956946000000016
104522,1959.703233,-3.76,-8.47,,,,,,-9.703232999999955
104521,1959.435695,-3.61,-8.08,,,,,,-9.435694999999896
104520,1959.162005,-3.5,-8.02,,,,,,-9.162004999999908
104519,1958.865313,-3.49,-7.83,,,,,,-8.865313000000015
104518,1958.610397,-3.47,-7.83,,,,,,-8.61039699999992
104517,1958.343584,-3.54,-7.8,,,,,,-8.343583999999964
104516,1958.089911,-3.57,-7.66,,,,,,-8.08991100000003
104515,1957.799234,-3.57,-7.55,,,,,,-7.7992340000000695
104514,1957.561783,-3.53,-7.48,,,,,,-7.561783000000105
104513,1957.272213,-3.56,-7.3,,,,,,-7.272212999999965
104512,1957.007498,-3.5,-7.51,,,,,,-7.007497999999941
104511,1956.738155,-3.53,-7.64,,,,,,-6.738155000000006
104510,1956.468891,-3.49,-7.8,,,,,,-6.468890999999985
104509,1956.211952,-3.49,-7.93,,,,,,-6.21195200000011
104508,1955.945682,-3.52,-8.33,,,,,,-5.945682000000033
104507,1955.708078,-3.45,-8.13,,,,,,-5.708077999999887
104506,1955.457089,-3.43,-8.22,,,,,,-5.457088999999996
104505,1955.149222,-3.54,-8.29,,,,,,-5.149222000000009
104504,1954.917434,-3.48,-8.24,,,,,,-4.9174339999999575
104503,1954.667174,-3.51,-8.25,,,,,,-4.667173999999932
104502,1954.361872,-3.45,-8.28,,,,,,-4.3618719999999485
104501,1954.084124,-3.46,-8.48,,,,,,-4.084123999999974
104500,1953.809586,-3.61,-8.54,,,,,,-3.809586000000081
104499,1953.567351,-3.54,-8.61,,,,,,-3.567350999999917
104498,1953.320712,-3.68,-8.71,,,,,,-3.3207119999999577
104497,1953.050978,-3.89,-9.11,,,,,,-3.0509779999999864
104496,1952.793462,-3.85,-8.96,,,,,,-2.7934620000000905
104495,1952.548633,-3.75,-8.95,,,,,,-2.548633000000109
104494,1952.306839,-3.8,-8.94,,,,,,-2.306839000000082
104493,1952.069586,-3.9,-9.01,,,,,,-2.069586000000072
104492,1951.84754,-4.12,-9.16,,,,,,-1.8475399999999809
104491,1951.600203,-3.9,-9.2,,,,,,-1.600202999999965
104490,1951.348023,-4.0,-9.24,,,,,,-1.348023000000012
104489,1951.085328,-4.0,-9.22,,,,,,-1.0853279999998904
104488,1950.82042,-4.0,-9.09,,,,,,-0.8204200000000128
104487,1950.583587,-3.99,-9.32,,,,,,-0.5835870000000796
104486,1950.363228,-3.99,-9.23,,,,,,-0.3632279999999355
104485,1950.08472,-3.98,-9.24,,,,,,-0.08472000000006119
104484,1949.798208,-3.86,-9.1,,,,,,0.20179200000006858
104483,1949.535368,-3.87,-9.51,,,,,,0.46463199999993776
104482,1949.297402,-3.92,-9.2,,,,,,0.70259800000008
104481,1949.055866,-4.07,-9.08,,,,,,0.9441340000000764
104480,1948.820622,-3.93,-9.07,,,,,,1.1793780000000424
104479,1948.575729,-4.13,-8.99,,,,,,1.4242710000000898
104478,1948.325215,-3.81,-9.1,,,,,,1.674784999999929
104477,1948.052409,-3.98,-8.98,,,,,,1.9475910000001022
104476,1947.791083,-4.27,-8.8,,,,,,2.2089169999999285
104475,1947.525463,-3.96,-9.11,,,,,,2.474537000000055
104474,1947.275299,-3.93,-8.78,,,,,,2.7247010000000955
104473,1947.042322,-4.31,-8.88,,,,,,2.957677999999987
104472,1946.778599,-4.46,-8.98,,,,,,3.2214010000000144
104471,1946.530574,-4.07,-8.98,,,,,,3.4694260000001123
104470,1946.274552,-3.87,-9.07,,,,,,3.725447999999915
104469,1946.023374,-3.91,-9.13,,,,,,3.9766259999998965
104468,1945.760146,-4.01,-8.8,,,,,,4.239853999999923
104467,1945.379692,-4.05,-8.84,,,,,,4.620308000000023
104466,1944.975638,-4.34,-8.78,,,,,,5.02436200000011
104465,1944.564899,-4.2,-8.63,,,,,,5.4351010000000315
104464,1944.180001,-3.8,-8.9,,,,,,5.8199990000000525
104463,1943.800636,-4.16,-8.86,,,,,,6.19936400000006
104462,1943.409107,-3.73,-9.0,,,,,,6.590893000000051
104461,1943.011186,-3.95,-8.88,,,,,,6.988814000000048
104460,1942.596703,-3.71,-9.19,,,,,,7.403297000000066
104459,1942.194991,-3.78,-9.51,,,,,,7.805008999999927
104458,1941.793961,-3.82,-9.53,,,,,,8.206038999999919
104457,1941.408728,-4.04,-9.35,,,,,,8.59127199999989
104456,1941.014536,-4.29,-9.53,,,,,,8.985464000000093
104455,1940.622087,-3.94,-9.73,,,,,,9.377913000000035
104454,1940.221737,-3.92,-9.65,,,,,,9.778262999999924
104453,1939.83904,-3.94,-9.76,,,,,,10.160959999999932
104452,1939.446529,-3.89,-9.71,,,,,,10.553470999999945
104451,1939.049965,-3.98,-9.91,,,,,,10.95003500000007
104450,1938.665425,-3.95,-9.77,,,,,,11.334575000000086
104449,1938.27575,-4.34,-9.79,,,,,,11.724249999999984
104448,1937.86786,-4.11,-10.02,,,,,,12.132139999999936
104447,1937.460694,-4.09,-9.93,,,,,,12.539305999999897
104446,1937.059138,-4.06,-9.73,,,,,,12.940861999999925
104445,1936.676128,-3.95,-9.59,,,,,,13.323871999999938
104444,1936.289555,-4.13,-9.83,,,,,,13.710444999999936
104443,1935.881739,-3.85,-9.45,,,,,,14.118261000000075
104442,1935.502171,-3.99,-9.47,,,,,,14.49782899999991
104441,1935.095148,-4.38,-9.25,,,,,,14.904851999999892
104440,1934.689373,-3.92,-9.31,,,,,,15.310627000000068
104439,1934.307282,-3.92,-9.07,,,,,,15.692718000000013
104438,1933.921451,-3.85,-9.09,,,,,,16.078549000000066
104437,1933.546967,-3.86,-9.03,,,,,,16.453033000000005
104436,1933.160061,-3.78,-9.09,,,,,,16.83993899999996
104435,1932.762326,-3.87,-9.2,,,,,,17.23767399999997
104434,1932.36849,-4.11,-9.77,,,,,,17.631509999999935
104433,1931.970732,-4.07,-9.93,,,,,,18.029268000000002
104432,1931.565969,-3.92,-9.35,,,,,,18.434031000000004
104431,1931.173865,-4.05,-9.62,,,,,,18.826135000000022
104430,1930.785058,-3.98,-9.1,,,,,,19.214942000000065
104429,1930.39767,-3.95,-9.1,,,,,,19.602329999999938
104428,1930.006896,-4.32,-9.37,,,,,,19.993103999999903
104427,1929.613357,-4.18,-9.32,,,,,,20.38664300000005
104426,1929.233432,-4.14,-9.16,,,,,,20.766568000000007
104425,1928.837698,-4.06,-9.09,,,,,,21.162301999999954
104424,1928.441242,-4.06,-9.08,,,,,,21.558757999999898
104423,1928.042732,-4.13,-9.13,,,,,,21.957268000000113
104422,1927.639433,-4.66,-9.45,,,,,,22.360566999999946
104421,1927.241697,-4.13,-8.99,,,,,,22.75830300000007
104420,1926.841368,-4.07,-8.93,,,,,,23.158631999999898
104419,1926.460048,-4.05,-9.58,,,,,,23.539952000000085
104418,1926.074983,-4.18,-8.85,,,,,,23.925017000000025
104417,1925.680257,-4.12,-8.93,,,,,,24.319743000000017
104416,1925.284986,-3.96,-9.09,,,,,,24.71501400000011
104415,1924.902211,-3.97,-9.56,,,,,,25.09778899999992
104414,1924.50207,-3.92,-9.44,,,,,,25.497929999999997
104413,1924.115377,-3.95,-9.47,,,,,,25.88462299999992
104412,1923.728298,-3.91,-9.25,,,,,,26.271702000000005
104411,1923.346063,-3.86,-9.42,,,,,,26.65393700000004
104410,1922.927888,-3.94,-9.61,,,,,,27.07211200000006
104409,1922.150034,-3.98,-9.68,,,,,,27.849965999999995
104408,1921.767323,-3.87,-9.35,,,,,,28.232676999999967
104407,1921.387844,-3.78,-9.31,,,,,,28.612155999999914
104406,1921.011791,-3.83,-8.63,,,,,,28.988209000000097
104405,1920.610311,-3.78,-8.72,,,,,,29.38968900000009
104404,1920.220384,-3.97,-8.37,,,,,,29.779616000000033
104403,1919.823102,-3.83,-8.49,,,,,,30.176897999999937
104402,1919.426619,-3.7,-8.33,,,,,,30.573380999999927
104401,1919.002535,-3.9,-8.17,,,,,,30.99746499999992
104400,1918.579129,-3.85,-8.28,,,,,,31.420871000000034
104399,1918.172764,-3.92,-9.59,,,,,,31.827236000000084
104398,1917.77372,-3.7,-8.78,,,,,,32.22628000000009
104397,1917.375096,-3.8,-8.24,,,,,,32.624904000000015
104396,1916.993893,-3.73,-8.25,,,,,,33.00610699999993
104395,1916.592958,-3.74,-8.29,,,,,,33.40704200000005
104394,1916.183126,-3.65,-8.3,,,,,,33.8168740000001
104393,1915.786301,-3.64,-8.44,,,,,,34.213698999999906
104392,1915.385915,-3.72,-8.45,,,,,,34.61408499999993
104391,1914.987393,-3.68,-8.38,,,,,,35.01260699999989
104390,1914.600141,-3.66,-8.46,,,,,,35.399859000000106
104389,1914.211039,-3.8,-8.55,,,,,,35.78896099999997
104388,1913.814002,-3.7,-8.5,,,,,,36.18599799999993
104387,1913.414044,-3.65,-8.49,,,,,,36.5859559999999
104386,1913.019428,-3.58,-8.43,,,,,,36.98057199999994
104385,1912.628918,-3.69,-8.58,,,,,,37.37108199999989
104384,1912.24979,-3.71,-8.55,,,,,,37.750209999999925
104383,1911.856757,-3.63,-8.45,,,,,,38.143242999999984
104382,1911.458551,-3.76,-8.62,,,,,,38.54144900000006
104381,1911.061444,-3.44,-9.03,,,,,,38.93855600000006
104380,1910.673755,-3.35,-8.4,,,,,,39.32624499999997
104379,1910.289275,-3.53,-8.54,,,,,,39.71072499999991
104378,1909.891457,-3.61,-8.67,,,,,,40.108543000000054
104377,1909.500523,-3.6,-8.73,,,,,,40.49947700000007
104376,1909.114427,-3.62,-8.73,,,,,,40.88557300000002
104375,1908.741168,-3.76,-8.67,,,,,,41.258831999999984
104374,1908.345354,-3.88,-8.65,,,,,,41.65464599999996
104373,1907.972884,-3.89,-8.55,,,,,,42.02711599999998
104372,1907.588679,-4.15,-8.42,,,,,,42.411321000000044
104371,1907.19419,-4.12,-8.59,,,,,,42.805810000000065
104370,1906.783345,-4.1,-8.41,,,,,,43.216654999999946
104369,1906.377757,-4.14,-8.6,,,,,,43.622243000000026
104368,1906.004135,-4.08,-8.62,,,,,,43.995865000000094
104367,1905.617318,-3.96,-8.7,,,,,,44.38268199999993
104366,1905.235531,-4.14,-8.64,,,,,,44.76446899999996
104365,1904.832349,-4.33,-8.34,,,,,,45.16765099999998
104364,1904.41828,-3.91,-8.4,,,,,,45.581719999999905
104363,1904.01291,-3.97,-8.05,,,,,,45.98709000000008
104362,1903.610835,-4.01,-7.98,,,,,,46.38916500000005
104361,1903.216493,-4.1,-7.94,,,,,,46.7835070000001
104360,1902.823267,-4.21,-8.18,,,,,,47.17673300000001
104359,1902.432194,-4.24,-7.97,,,,,,47.56780600000002
104358,1902.022904,-4.13,-8.07,,,,,,47.977096000000074
104357,1901.626548,-4.45,-8.12,,,,,,48.37345200000004
104356,1901.233956,-4.12,-8.31,,,,,,48.766043999999965
104355,1900.834118,-4.31,-8.41,,,,,,49.16588200000001
104354,1900.438441,-4.21,-8.39,,,,,,49.56155899999999
104353,1900.034892,-4.09,-8.19,,,,,,49.9651080000001
104352,1899.620976,-3.75,-8.41,,,,,,50.37902400000007
104351,1899.218158,-3.63,-8.44,,,,,,50.7818420000001
104350,1898.839266,-4.51,-8.36,,,,,,51.16073400000005
104349,1898.043017,-3.5,-8.56,,,,,,51.95698300000004
104348,1897.645267,-3.65,-8.65,,,,,,52.3547329999999
104347,1897.250577,-3.57,-8.65,,,,,,52.74942299999998
104346,1896.858732,-3.73,-8.66,,,,,,53.14126800000008
104345,1896.454842,-3.72,-8.75,,,,,,53.5451579999999
104344,1896.055329,-3.84,-8.57,,,,,,53.94467099999997
104343,1895.651494,-4.09,-8.47,,,,,,54.34850600000004
104342,1895.275564,-3.64,-8.85,,,,,,54.72443599999997
104341,1894.878951,-3.71,-8.75,,,,,,55.121049000000085
104340,1894.47876,-3.72,-8.62,,,,,,55.521240000000034
104339,1894.062371,-3.82,-8.69,,,,,,55.937629000000015
104338,1893.675545,-3.92,-8.7,,,,,,56.32445499999994
104337,1893.273001,-3.87,-8.61,,,,,,56.72699899999998
104336,1892.870779,-3.93,-8.71,,,,,,57.129220999999916
104335,1892.458623,-3.86,-8.66,,,,,,57.54137700000001
104334,1892.050606,-3.93,-8.64,,,,,,57.949393999999984
104333,1891.651765,-3.88,-8.74,,,,,,58.34823499999993
104332,1891.255182,-3.99,-8.69,,,,,,58.744817999999896
104331,1890.864499,-3.69,-8.69,,,,,,59.13550099999998
104330,1890.459241,-3.74,-8.77,,,,,,59.54075899999998
104329,1890.050008,-3.57,-8.65,,,,,,59.949992000000066
104328,1889.639782,-3.64,-8.7,,,,,,60.36021800000003
104327,1889.225708,-3.65,-8.78,,,,,,60.77429200000006
104326,1888.823649,-3.65,-8.65,,,,,,61.17635100000007
104325,1888.419875,-3.81,-8.61,,,,,,61.58012499999995
104324,1888.00562,-3.83,-8.74,,,,,,61.99438000000009
104323,1887.607804,-3.83,-8.69,,,,,,62.39219600000001
104322,1887.192159,-3.71,-8.65,,,,,,62.80784100000005
104321,1886.796235,-3.76,-8.68,,,,,,63.203764999999976
104320,1886.390881,-3.72,-8.67,,,,,,63.609118999999964
104319,1885.984405,-3.72,-8.67,,,,,,64.01559500000008
104318,1885.585296,-3.66,-8.64,,,,,,64.41470400000003
104317,1885.191278,-3.73,-8.61,,,,,,64.80872199999999
104316,1884.806486,-3.67,-8.67,,,,,,65.19351400000005
104315,1884.415856,-3.69,-8.6,,,,,,65.58414399999992
104314,1884.00237,-3.68,-8.6,,,,,,65.99763000000007
104313,1883.61684,-3.76,-8.57,,,,,,66.38316000000009
104312,1883.212966,-3.84,-8.63,,,,,,66.78703399999995
104311,1882.81472,-3.74,-8.61,,,,,,67.18527999999992
104310,1882.409357,-3.78,-8.58,,,,,,67.590643
104309,1882.023053,-3.71,-8.66,,,,,,67.97694700000011
104308,1881.630491,-3.74,-8.71,,,,,,68.36950900000011
104307,1881.227045,-3.72,-8.73,,,,,,68.77295499999991
104306,1880.834441,-3.68,-8.69,,,,,,69.16555900000003
104305,1880.429927,-3.69,-8.71,,,,,,69.5700730000001
104304,1880.03196,-3.73,-8.78,,,,,,69.96803999999997
104303,1879.64438,-3.69,-8.66,,,,,,70.35562000000004
104302,1879.238822,-3.69,-8.61,,,,,,70.76117799999997
104301,1878.830059,-3.68,-8.5,,,,,,71.16994100000011
104300,1878.425958,-3.73,-8.63,,,,,,71.57404199999996
104299,1878.02399,-3.7,-8.74,,,,,,71.97601000000009
104298,1877.637693,-3.76,-8.74,,,,,,72.3623070000001
104297,1877.246135,-3.79,-8.79,,,,,,72.7538649999999
104296,1876.856693,-3.8,-8.73,,,,,,73.14330700000005
104295,1876.467459,-3.92,-8.77,,,,,,73.53254100000004
104294,1876.07719,-3.84,-8.84,,,,,,73.92281000000003
104293,1875.674721,-3.75,-8.48,,,,,,74.32527899999991
104292,1875.281892,-3.7,-8.47,,,,,,74.71810800000003
104291,1874.875404,-3.86,-8.74,,,,,,75.12459600000011
104290,1874.487022,-3.76,-8.51,,,,,,75.51297799999998
104289,1874.089728,-3.91,-8.48,,,,,,75.91027200000008
104288,1873.707279,-4.21,-8.61,,,,,,76.29272100000003
104287,1873.306796,-4.17,-8.31,,,,,,76.69320399999992
104286,1872.91176,-3.64,-8.4,,,,,,77.08824000000004
104285,1872.522077,-3.74,-8.37,,,,,,77.47792299999992
104284,1872.122527,-3.79,-8.4,,,,,,77.87747300000001
104283,1871.727312,-3.87,-8.6,,,,,,78.27268800000002
104282,1871.342944,-4.13,-8.72,,,,,,78.65705600000001
104281,1870.944223,-3.65,-8.35,,,,,,79.05577700000003
104280,1870.544881,-3.81,-8.34,,,,,,79.45511899999997
104279,1870.128496,-3.85,-8.26,,,,,,79.87150399999996
104278,1869.737244,-3.58,-8.12,,,,,,80.26275600000008
104277,1869.346804,-4.04,-8.36,,,,,,80.65319599999998
104276,1868.952053,-4.03,-8.43,,,,,,81.04794700000002
104275,1868.567087,-3.68,-8.23,,,,,,81.4329130000001
104274,1868.352148,-3.61,-8.26,,,,,,81.64785200000006
104273,1868.188197,-3.95,-8.55,,,,,,81.81180300000005
104272,1868.011654,-4.06,-8.44,,,,,,81.98834600000009
104271,1867.761397,-3.8,-8.3,,,,,,82.23860300000001
104270,1867.561639,-3.86,-8.37,,,,,,82.43836099999999
104269,1867.397243,-3.76,-8.33,,,,,,82.60275700000011
104268,1867.164334,-3.94,-8.34,,,,,,82.83566599999995
104267,1866.926689,-4.07,-8.55,,,,,,83.0733110000001
104266,1866.691818,-3.77,-8.32,,,,,,83.30818199999999
104265,1866.495405,-4.33,-8.47,,,,,,83.50459500000011
104264,1866.315044,-4.14,-8.52,,,,,,83.68495600000006
104263,1866.078711,-4.04,-8.36,,,,,,83.92128899999989
104262,1865.869682,-3.61,-8.2,,,,,,84.13031799999999
104261,1865.659088,-3.88,-8.36,,,,,,84.34091199999989
104260,1865.23102,-3.72,-8.24,,,,,,84.76898000000006
104259,1865.029045,-3.78,-8.29,,,,,,84.970955
104258,1864.821658,-3.99,-8.35,,,,,,85.17834199999993
104257,1864.632102,-3.9,-8.29,,,,,,85.36789799999997
104256,1864.206063,-4.11,-8.41,,,,,,85.79393699999991
104255,1864.009057,-3.91,-8.17,,,,,,85.99094300000002
104254,1863.79116,-4.0,-8.33,,,,,,86.20884000000001
104253,1863.579618,-3.71,-8.19,,,,,,86.42038200000002
104252,1863.362977,-3.9,-8.19,,,,,,86.637023
104251,1863.169153,-3.83,-8.15,,,,,,86.83084699999995
104250,1862.941451,-3.77,-8.23,,,,,,87.05854900000008
104249,1862.754445,-4.05,-8.33,,,,,,87.24555499999997
104248,1862.534923,-3.7,-8.27,,,,,,87.46507700000006
104247,1862.345986,-3.77,-8.29,,,,,,87.65401399999996
104246,1862.162195,-4.0,-8.39,,,,,,87.83780499999989
104245,1861.938151,-3.88,-8.09,,,,,,88.06184899999994
104244,1861.699817,-3.8,-8.25,,,,,,88.30018300000006
104243,1861.482161,-3.64,-8.26,,,,,,88.5178390000001
104242,1861.233464,-3.62,-8.18,,,,,,88.76653600000009
104241,1861.05553,-3.58,-8.17,,,,,,88.94446999999991
104240,1860.879466,-3.43,-8.18,,,,,,89.1205339999999
104239,1860.682704,-3.45,-8.05,,,,,,89.31729599999994
104238,1860.454606,-3.52,-8.13,,,,,,89.54539399999999
104237,1860.306896,-3.5,-8.03,,,,,,89.69310399999995
104236,1860.090804,-3.52,-8.09,,,,,,89.90919600000007
104235,1859.880854,-3.52,-8.07,,,,,,90.119146
104234,1859.690632,-3.78,-8.29,,,,,,90.30936799999995
104233,1859.537275,-3.85,-8.27,,,,,,90.46272500000009
104232,1859.33947,-3.64,-8.21,,,,,,90.66053000000011
104231,1859.104947,-3.53,-8.2,,,,,,90.89505299999996
104230,1858.86434,-3.62,-8.1,,,,,,91.13565999999992
104229,1858.690487,-3.71,-8.19,,,,,,91.30951299999992
104228,1858.501395,-3.94,-8.31,,,,,,91.498605
104227,1857.963973,-3.96,-8.16,,,,,,92.0360270000001
104226,1857.433563,-3.84,-8.15,,,,,,92.56643699999995
104225,1856.934644,-3.85,-8.18,,,,,,93.06535600000007
104224,1856.385852,-3.82,-8.07,,,,,,93.61414799999989
104223,1855.825438,-3.94,-8.22,,,,,,94.17456199999992
104222,1855.309635,-4.1,-8.17,,,,,,94.69036499999993
104221,1854.782878,-3.6,-7.85,,,,,,95.21712200000002
104220,1854.257575,-4.14,-8.03,,,,,,95.74242499999991
104219,1853.704798,-3.73,-8.01,,,,,,96.29520200000002
104218,1853.185327,-3.83,-8.03,,,,,,96.81467300000008
104217,1852.602839,-3.91,-8.1,,,,,,97.3971610000001
104216,1852.057621,-3.68,-8.03,,,,,,97.94237900000007
104215,1851.451214,-3.74,-8.04,,,,,,98.54878600000006
104214,1850.920918,-4.1,-8.43,,,,,,99.07908199999997
104213,1850.344913,-3.48,-8.2,,,,,,99.6550870000001
104212,1849.729642,-3.5,-8.34,,,,,,100.27035799999999
104211,1849.151108,-3.7,-8.17,,,,,,100.84889199999998
104210,1847.485284,-3.49,-8.65,,,,,,102.51471599999991
104209,1846.911431,-3.59,-8.58,,,,,,103.088569
104208,1846.367857,-3.63,-8.75,,,,,,103.63214300000004
104207,1845.780013,-3.66,-8.7,,,,,,104.21998699999995
104206,1845.253714,-3.62,-8.77,,,,,,104.74628600000005
104205,1844.701793,-3.66,-8.44,,,,,,105.29820700000005
104204,1844.190574,-3.67,-8.68,,,,,,105.80942600000003
104203,1843.631962,-3.57,-8.33,,,,,,106.36803800000007
104202,1843.091519,-3.74,-8.81,,,,,,106.90848099999994
104201,1842.549153,-3.73,-8.77,,,,,,107.45084700000007
104200,1841.985141,-3.72,-8.45,,,,,,108.01485899999989
104199,1841.424429,-3.69,-8.38,,,,,,108.57557100000008
104198,1840.903263,-3.73,-8.35,,,,,,109.09673700000008
104197,1840.343429,-3.76,-8.06,,,,,,109.65657099999999
104196,1839.747079,-3.78,-8.42,,,,,,110.25292100000001
104195,1838.596375,-3.67,-8.7,,,,,,111.40362499999992
104194,1838.051064,-3.7,-8.37,,,,,,111.948936
104193,1837.460664,-3.59,-8.43,,,,,,112.53933600000005
104192,1836.842038,-3.68,-8.62,,,,,,113.157962
104191,1836.291437,-3.68,-8.05,,,,,,113.70856299999991
104190,1835.737877,-3.64,-7.8,,,,,,114.26212299999997
104189,1835.179984,-3.77,-8.11,,,,,,114.8200159999999
104188,1834.019362,-3.79,-7.85,,,,,,115.980638
104187,1833.433733,-4.25,-8.0,,,,,,116.56626699999993
104186,1832.845289,-3.97,-7.81,,,,,,117.1547109999999
104185,1832.283484,-3.93,-7.88,,,,,,117.71651599999996
104184,1831.713568,-4.03,-8.02,,,,,,118.2864320000001
104183,1831.155759,-4.0,-7.8,,,,,,118.84424100000001
104182,1830.569097,-3.85,-7.89,,,,,,119.43090299999994
104181,1830.043622,-3.68,-8.1,,,,,,119.95637800000009
104180,1829.44662,-3.67,-7.9,,,,,,120.55338000000006
104179,1828.880721,-3.57,-7.89,,,,,,121.119279
104178,1828.310588,-3.58,-7.82,,,,,,121.68941199999995
104177,1827.754604,-3.49,-7.86,,,,,,122.24539600000003
104176,1827.180253,-3.58,-7.77,,,,,,122.819747
104175,1826.588006,-3.75,-7.91,,,,,,123.41199400000005
104174,1825.999465,-3.56,-7.92,,,,,,124.0005349999999
104173,1824.895547,-3.5,-7.92,,,,,,125.10445299999992
104172,1823.731991,-3.48,-8.16,,,,,,126.26800899999989
104171,1822.015574,-3.72,-8.26,,,,,,127.98442599999998
104170,1821.512052,-3.93,-7.2,,,,,,128.48794799999996
104169,1820.938171,-3.44,-6.65,,,,,,129.061829
104168,1820.327093,-4.17,-8.21,,,,,,129.6729069999999
104167,1819.735586,-4.06,-7.93,,,,,,130.264414
104166,1819.201411,-3.96,-8.0,,,,,,130.798589
104165,1818.672141,-4.01,-8.14,,,,,,131.327859
104164,1818.1744,-4.2,-8.2,,,,,,131.8255999999999
104163,1817.570246,-3.91,-8.03,,,,,,132.429754
104162,1817.011749,-3.88,-8.12,,,,,,132.988251
104161,1815.869357,-3.87,-8.08,,,,,,134.13064299999996
104160,1815.269389,-3.76,-8.06,,,,,,134.73061099999995
104159,1814.717582,-3.91,-8.2,,,,,,135.282418
104158,1814.126808,-3.35,-7.76,,,,,,135.87319200000002
104157,1813.56777,-3.5,-7.98,,,,,,136.4322299999999
104156,1812.988546,-3.5,-8.02,,,,,,137.01145399999996
104155,1812.426387,-3.53,-8.09,,,,,,137.57361300000002
104154,1811.87611,-3.44,-7.95,,,,,,138.12389000000007
104153,1811.325372,-3.67,-8.04,,,,,,138.67462799999998
104152,1810.777817,-3.7,-8.1,,,,,,139.2221830000001
104151,1810.279229,-3.98,-8.22,,,,,,139.720771
104150,1809.69037,-3.53,-7.95,,,,,,140.30962999999997
