sample_id,age_BP,d18O_measurement,d13C_measurement,Mg_Ca_measurement,Sr_Ca_measurement,U_Ca_measurement,P_Ca_measurement,Ba_Ca_measurement,year_CE
166740,6376.98081,-9.228,-4.727,,,,,,-4426.98081
166739,6374.07093,-9.122,-4.703,,,,,,-4424.07093
166738,6370.713266,-9.26,-4.67,,,,,,-4420.713266
166737,6367.336644,-9.306,-4.64,,,,,,-4417.336644
166736,6364.225114,-9.161,-4.676,,,,,,-4414.225114
166735,6361.188834,-9.212,-4.68,,,,,,-4411.188834
166734,6358.257247,-9.162,-4.683,,,,,,-4408.257247
166733,6355.154715,-9.264,-4.688,,,,,,-4405.154715
166732,6352.11005,-9.107,-4.72,,,,,,-4402.11005
166731,6348.8797,-9.364,-4.766,,,,,,-4398.8797
166730,6345.677359,-9.224,-4.725,,,,,,-4395.677359
166729,6342.799637,-9.275,-4.764,,,,,,-4392.799637
166728,6339.426723,-9.262,-4.817,,,,,,-4389.426723
166727,6336.147209,-9.325,-4.722,,,,,,-4386.147209
166726,6332.720088,-9.209,-4.755,,,,,,-4382.720088
166725,6329.786654,-9.265,-4.745,,,,,,-4379.786654
166724,6326.833582,-9.257,-4.784,,,,,,-4376.833582
166723,6323.76277,-9.38,-4.822,,,,,,-4373.76277
166722,6320.436269,-9.245,-4.89,,,,,,-4370.436269
166721,6317.229354,-9.228,-4.734,,,,,,-4367.229354
166720,6314.299993,-9.176,-4.813,,,,,,-4364.299993
166719,6311.121689,-9.202,-4.83,,,,,,-4361.121689
166718,6308.195077,-9.189,-4.9,,,,,,-4358.195077
166717,6305.00567,-9.254,-5.217,,,,,,-4355.00567
166716,6301.759977,-9.194,-4.964,,,,,,-4351.759977
166715,6298.767546,-9.291,-4.965,,,,,,-4348.767546
166714,6295.888311,-9.242,-5.034,,,,,,-4345.888311
166713,6292.811667,-9.32,-4.913,,,,,,-4342.811667
166712,6289.40834,-9.205,-4.881,,,,,,-4339.40834
166711,6286.327798,-9.403,-4.846,,,,,,-4336.327798
166710,6283.211734,-9.211,-4.935,,,,,,-4333.211734
166709,6280.179237,-9.263,-4.998,,,,,,-4330.179237
166708,6277.338658,-9.178,-5.059,,,,,,-4327.338658
166707,6274.32266,-9.273,-5.08,,,,,,-4324.32266
166706,6271.331882,-9.55,-5.072,,,,,,-4321.331882
166705,6268.23303,-9.216,-5.127,,,,,,-4318.23303
166704,6265.109214,-9.261,-5.093,,,,,,-4315.109214
166703,6262.038132,-9.184,-5.129,,,,,,-4312.038132
166702,6258.781477,-9.293,-5.176,,,,,,-4308.781477
166701,6255.834566,-9.179,-5.13,,,,,,-4305.834566
166700,6252.693589,-9.261,-5.151,,,,,,-4302.693589
166699,6249.831953,-9.178,-5.219,,,,,,-4299.831953
166698,6246.493974,-9.235,-5.182,,,,,,-4296.493974
166697,6243.373411,-9.089,-5.254,,,,,,-4293.373411
166696,6240.428268,-9.256,-5.246,,,,,,-4290.428268
166695,6237.146077,-9.146,-5.379,,,,,,-4287.146077
166694,6234.078667,-9.23,-5.339,,,,,,-4284.078667
166693,6230.93819,-9.196,-5.37,,,,,,-4280.93819
166692,6227.77946,-9.212,-5.41,,,,,,-4277.77946
166691,6224.502475,-9.15,-5.473,,,,,,-4274.502475
166690,6221.480934,-9.23,-5.484,,,,,,-4271.480934
166689,6218.488021,-9.11,-5.51,,,,,,-4268.488021
166688,6215.552802,-9.228,-5.611,,,,,,-4265.552802
166687,6212.361263,-9.13,-5.508,,,,,,-4262.361263
166686,6209.344658,-9.128,-5.524,,,,,,-4259.344658
166685,6206.248489,-9.069,-5.546,,,,,,-4256.248489
166684,6203.124507,-9.051,-5.492,,,,,,-4253.124507
166683,6200.017209,-9.09,-5.552,,,,,,-4250.017209
166682,6196.747293,-9.041,-5.561,,,,,,-4246.747293
166681,6193.553587,-8.986,-5.638,,,,,,-4243.553587
166680,6190.638007,-9.111,-5.603,,,,,,-4240.638007
166679,6187.533974,-9.0,-5.647,,,,,,-4237.533974
166678,6184.492099,-9.078,-5.675,,,,,,-4234.492099
166677,6181.461299,-9.07,-5.675,,,,,,-4231.461299
166676,6178.225544,-9.348,-5.768,,,,,,-4228.225544
166675,6175.404707,-9.1,-5.773,,,,,,-4225.404707
166674,6172.22643,-9.048,-5.814,,,,,,-4222.22643
166673,6168.891574,-9.111,-5.836,,,,,,-4218.891574
166672,6166.024474,-9.099,-5.904,,,,,,-4216.024474
166671,6162.941162,-9.208,-5.864,,,,,,-4212.941162
166670,6159.953956,-9.075,-5.904,,,,,,-4209.953956
166669,6157.041762,-9.086,-6.016,,,,,,-4207.041762
166668,6153.916833,-9.061,-5.997,,,,,,-4203.916833
166667,6150.857529,-9.049,-5.998,,,,,,-4200.857529
166666,6147.735726,-9.029,-5.955,,,,,,-4197.735726
166665,6144.718218,-9.023,-6.065,,,,,,-4194.718218
166664,6141.509729,-8.965,-5.9,,,,,,-4191.509729
166663,6138.471241,-9.104,-5.946,,,,,,-4188.471241
166662,6135.536783,-9.071,-6.035,,,,,,-4185.536783
166661,6132.089687,-9.003,-6.023,,,,,,-4182.089687
166660,6128.927996,-9.014,-6.122,,,,,,-4178.927996
166659,6125.835594,-9.083,-6.165,,,,,,-4175.835594
166658,6122.704805,-9.027,-6.123,,,,,,-4172.704805
166657,6119.702364,-9.123,-6.205,,,,,,-4169.702364
166656,6116.685686,-9.028,-6.246,,,,,,-4166.685686
166655,6113.688833,-9.064,-6.347,,,,,,-4163.688833
166654,6110.289481,-9.079,-6.337,,,,,,-4160.289481
166653,6108.645519,-9.022,-6.325,,,,,,-4158.645519
166652,6107.687748,-9.073,-6.364,,,,,,-4157.687748
166651,6106.811447,-9.091,-6.292,,,,,,-4156.811447
166650,6105.924332,-8.994,-6.317,,,,,,-4155.924332
166649,6105.07171,-9.173,-6.312,,,,,,-4155.07171
166648,6104.23008,-9.075,-6.364,,,,,,-4154.23008
166647,6103.320489,-8.991,-6.337,,,,,,-4153.320489
166646,6102.328809,-9.147,-6.196,,,,,,-4152.328809
166645,6101.381512,-8.937,-6.2,,,,,,-4151.381512
166644,6100.491439,-8.917,-6.157,,,,,,-4150.491439
166643,6099.566772,-8.849,-6.328,,,,,,-4149.566772
166642,6098.609796,-8.987,-6.129,,,,,,-4148.609796
166641,6097.684157,-8.99,-6.176,,,,,,-4147.684157
166640,6096.743179,-9.005,-6.252,,,,,,-4146.743179
166639,6095.713743,-8.91,-6.215,,,,,,-4145.713743
166638,6094.646415,-9.016,-6.264,,,,,,-4144.646415
166637,6093.519911,-8.962,-6.348,,,,,,-4143.519911
166636,6092.55894,-9.02,-6.392,,,,,,-4142.55894
166635,6091.598836,-9.035,-6.44,,,,,,-4141.598836
166634,6090.585437,-9.115,-6.492,,,,,,-4140.585437
166633,6089.632813,-8.985,-6.616,,,,,,-4139.632813
166632,6088.66086,-9.081,-6.772,,,,,,-4138.66086
166631,6087.707429,-9.035,-6.745,,,,,,-4137.707429
166630,6086.773482,-9.054,-6.754,,,,,,-4136.773482
166629,6085.767492,-9.055,-6.721,,,,,,-4135.767492
166628,6084.879827,-9.193,-6.754,,,,,,-4134.879827
166627,6083.969626,-9.062,-6.75,,,,,,-4133.969626
166626,6083.053695,-9.316,-6.797,,,,,,-4133.053695
166625,6082.099654,-9.039,-6.716,,,,,,-4132.099654
166624,6081.188196,-9.133,-6.658,,,,,,-4131.188196
166623,6080.300045,-9.113,-6.67,,,,,,-4130.300045
166622,6079.369442,-9.139,-6.508,,,,,,-4129.369442
166621,6078.421538,-8.999,-6.548,,,,,,-4128.421538
166620,6077.427505,-9.093,-6.645,,,,,,-4127.427505
166619,6076.473187,-9.033,-6.693,,,,,,-4126.473187
166618,6075.517472,-9.045,-6.669,,,,,,-4125.517472
166617,6074.504,-9.038,-6.788,,,,,,-4124.504
166616,6073.472201,-9.186,-6.718,,,,,,-4123.472201
166615,6072.338174,-9.115,-6.683,,,,,,-4122.338174
166614,6071.327858,-8.98,-6.664,,,,,,-4121.327858
166613,6070.395545,-9.037,-6.69,,,,,,-4120.395545
166612,6069.519509,-8.996,-6.696,,,,,,-4119.519509
166611,6068.655239,-9.227,-6.818,,,,,,-4118.655239
166610,6067.718801,-9.1,-6.656,,,,,,-4117.718801
166609,6066.767422,-9.209,-6.721,,,,,,-4116.767422
166608,6065.913788,-9.006,-6.576,,,,,,-4115.913788
166607,6065.009961,-9.141,-6.66,,,,,,-4115.009961
166606,6064.154736,-9.048,-6.519,,,,,,-4114.154736
166605,6063.033105,-9.117,-6.46,,,,,,-4113.033105
166604,6062.181239,-9.054,-6.373,,,,,,-4112.181239
166603,6061.095348,-9.072,-6.394,,,,,,-4111.095348
166602,6060.045309,-9.018,-6.379,,,,,,-4110.045309
166601,6058.852171,-9.389,-6.532,,,,,,-4108.852171
166600,6057.788603,-9.14,-6.542,,,,,,-4107.788603
166599,6056.818083,-9.042,-6.459,,,,,,-4106.818083
166598,6055.92822,-9.254,-6.705,,,,,,-4105.92822
166597,6055.016408,-9.182,-6.737,,,,,,-4105.016408
166596,6054.153906,-9.187,-6.671,,,,,,-4104.153906
166595,6053.180086,-9.053,-6.771,,,,,,-4103.180086
166594,6052.138812,-9.102,-6.642,,,,,,-4102.138812
166593,6051.142279,-9.015,-6.59,,,,,,-4101.142279
166592,6050.113242,-9.205,-6.818,,,,,,-4100.113242
166591,6049.223993,-9.084,-6.477,,,,,,-4099.223993
166590,6048.290006,-9.194,-6.842,,,,,,-4098.290006
166589,6047.248354,-9.06,-6.832,,,,,,-4097.248354
166588,6046.186146,-9.176,-6.953,,,,,,-4096.186146
166587,6045.193846,-9.065,-6.874,,,,,,-4095.193846
166586,6044.307698,-9.268,-6.827,,,,,,-4094.3076979999996
166585,6043.386796,-9.092,-6.89,,,,,,-4093.386796
166584,6042.407107,-8.975,-6.773,,,,,,-4092.407107
166583,6041.39811,-9.137,-6.78,,,,,,-4091.39811
166582,6040.540604,-9.025,-6.851,,,,,,-4090.540604
166581,6039.607558,-9.086,-6.94,,,,,,-4089.6075579999997
166580,6038.823104,-8.902,-7.038,,,,,,-4088.823104
166579,6037.87805,-8.981,-7.136,,,,,,-4087.8780500000003
166578,6036.916286,-8.782,-7.273,,,,,,-4086.9162859999997
166577,6035.814823,-8.797,-7.464,,,,,,-4085.8148229999997
166576,6034.864052,-8.68,-7.701,,,,,,-4084.864052
166575,6033.914182,-8.916,-7.881,,,,,,-4083.9141820000004
166574,6032.920497,-9.021,-7.869,,,,,,-4082.920497
166573,6032.075093,-9.136,-7.862,,,,,,-4082.0750930000004
166572,6031.115764,-9.155,-7.965,,,,,,-4081.115764
166571,6030.12867,-9.434,-7.922,,,,,,-4080.12867
166570,6029.167103,-9.093,-7.916,,,,,,-4079.1671029999998
166569,6028.187195,-9.035,-8.017,,,,,,-4078.1871950000004
166568,6027.223612,-9.219,-8.117,,,,,,-4077.223612
166567,6026.223853,-9.118,-8.008,,,,,,-4076.2238530000004
166566,6025.232736,-9.406,-8.053,,,,,,-4075.232736
166565,6024.206749,-9.336,-7.972,,,,,,-4074.206749
166564,6023.201196,-9.454,-7.989,,,,,,-4073.201196
166563,6022.085984,-9.356,-7.873,,,,,,-4072.0859840000003
166562,6021.080703,-9.257,-7.885,,,,,,-4071.0807029999996
166561,6020.1314,-9.296,-7.862,,,,,,-4070.1314
166560,6019.236265,-9.535,-7.859,,,,,,-4069.2362649999995
166559,6018.26295,-9.461,-7.817,,,,,,-4068.2629500000003
166558,6017.381734,-9.755,-7.843,,,,,,-4067.3817339999996
166557,6016.453413,-9.703,-7.72,,,,,,-4066.453413
166556,6015.460651,-9.719,-7.786,,,,,,-4065.4606510000003
166555,6014.604269,-9.794,-7.779,,,,,,-4064.6042690000004
166554,6013.677065,-9.644,-7.63,,,,,,-4063.677065
166553,6012.823343,-9.705,-7.506,,,,,,-4062.823343
166552,6011.892883,-9.578,-7.202,,,,,,-4061.8928830000004
166551,6010.995549,-9.658,-7.003,,,,,,-4060.995549
166550,6010.026879,-9.466,-6.873,,,,,,-4060.026879
166549,6009.064143,-9.263,-6.638,,,,,,-4059.0641429999996
166548,6008.072049,-9.242,-6.505,,,,,,-4058.0720490000003
166547,6007.145986,-9.19,-6.251,,,,,,-4057.1459860000004
166546,6006.280074,-9.038,-6.39,,,,,,-4056.2800740000002
166545,6005.34315,-9.117,-6.211,,,,,,-4055.3431499999997
166544,6004.522941,-8.933,-6.075,,,,,,-4054.522941
166543,6003.542654,-9.019,-6.082,,,,,,-4053.542654
166542,6002.679779,-8.933,-6.145,,,,,,-4052.679779
166541,6001.703484,-9.278,-6.263,,,,,,-4051.7034839999997
166540,6000.681866,-9.112,-6.309,,,,,,-4050.681866
166539,5999.629835,-9.018,-6.247,,,,,,-4049.6298349999997
166538,5998.646968,-9.042,-6.121,,,,,,-4048.646968
166537,5997.612917,-9.101,-6.326,,,,,,-4047.6129170000004
166536,5996.720885,-9.171,-6.319,,,,,,-4046.7208849999997
166535,5995.746655,-8.966,-6.28,,,,,,-4045.746655
166534,5994.789968,-9.085,-6.236,,,,,,-4044.789968
166533,5993.83756,-9.077,-6.231,,,,,,-4043.83756
166532,5992.870482,-9.15,-6.201,,,,,,-4042.8704820000003
166531,5992.107787,-8.976,-6.111,,,,,,-4042.107787
166530,5991.171453,-9.015,-6.38,,,,,,-4041.171453
166529,5990.253036,-9.116,-6.567,,,,,,-4040.253036
166528,5989.214042,-9.206,-6.454,,,,,,-4039.2140419999996
166527,5988.259415,-9.214,-6.448,,,,,,-4038.2594150000004
166526,5987.333391,-9.018,-6.714,,,,,,-4037.333391
166525,5986.424124,-8.816,-6.869,,,,,,-4036.424124
166524,5985.426045,-8.946,-6.924,,,,,,-4035.426045
166523,5984.47448,-8.905,-6.793,,,,,,-4034.47448
166522,5983.539405,-8.935,-6.75,,,,,,-4033.5394050000004
166521,5982.628218,-8.849,-6.743,,,,,,-4032.628218
166520,5981.710511,-8.942,-6.731,,,,,,-4031.710511
166519,5980.629244,-9.001,-6.698,,,,,,-4030.6292439999997
166518,5979.569874,-9.088,-6.529,,,,,,-4029.569874
166517,5978.578399,-9.142,-6.442,,,,,,-4028.578399
166516,5977.671123,-9.217,-6.417,,,,,,-4027.671123
166515,5976.725879,-9.301,-6.431,,,,,,-4026.7258789999996
166514,5975.768989,-9.376,-6.537,,,,,,-4025.768989
166513,5974.848827,-9.302,-6.431,,,,,,-4024.848827
166512,5973.835379,-9.424,-6.449,,,,,,-4023.835379
166511,5972.893849,-9.456,-6.459,,,,,,-4022.893849
166510,5971.92911,-9.149,-6.343,,,,,,-4021.92911
166509,5970.959879,-9.112,-6.28,,,,,,-4020.959879
166508,5970.064303,-9.097,-6.254,,,,,,-4020.064303
166507,5969.041211,-9.367,-6.459,,,,,,-4019.0412109999997
166506,5968.085517,-9.643,-6.528,,,,,,-4018.0855170000004
166505,5967.203686,-9.112,-6.263,,,,,,-4017.203686
